datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
251546,688,9,15,15-Sep-0688 00:00:00,0,0,0
251576,688,10,15,15-Oct-0688 00:00:00,0,0,0
251607,688,11,15,15-Nov-0688 00:00:00,0,0,0
251637,688,12,15,15-Dec-0688 00:00:00,0,0,0
251668,689,1,15,15-Jan-0689 00:00:00,0,0,0
251699,689,2,15,15-Feb-0689 00:00:00,0,0,0
251727,689,3,15,15-Mar-0689 00:00:00,0,0,0
251758,689,4,15,15-Apr-0689 00:00:00,0,0,0
251788,689,5,15,15-May-0689 00:00:00,0,0,0
251819,689,6,15,15-Jun-0689 00:00:00,0,0,0
251849,689,7,15,15-Jul-0689 00:00:00,0,0,0
251880,689,8,15,15-Aug-0689 00:00:00,0,0,0
251911,689,9,15,15-Sep-0689 00:00:00,0,0,0
251941,689,10,15,15-Oct-0689 00:00:00,0,0,0
251972,689,11,15,15-Nov-0689 00:00:00,0,0,0
252002,689,12,15,15-Dec-0689 00:00:00,0,0,0
252033,690,1,15,15-Jan-0690 00:00:00,0,0,0
252064,690,2,15,15-Feb-0690 00:00:00,0,0,0
252092,690,3,15,15-Mar-0690 00:00:00,0,0,0
252123,690,4,15,15-Apr-0690 00:00:00,0,0,0
252153,690,5,15,15-May-0690 00:00:00,0,0,0
252184,690,6,15,15-Jun-0690 00:00:00,0,0,0
252214,690,7,15,15-Jul-0690 00:00:00,0,0,0
252245,690,8,15,15-Aug-0690 00:00:00,0,0,0
252276,690,9,15,15-Sep-0690 00:00:00,0,0,0
252306,690,10,15,15-Oct-0690 00:00:00,0,0,0
252337,690,11,15,15-Nov-0690 00:00:00,0,0,0
252367,690,12,15,15-Dec-0690 00:00:00,0,0,0
252398,691,1,15,15-Jan-0691 00:00:00,0,0,0
252429,691,2,15,15-Feb-0691 00:00:00,0,0,0
252457,691,3,15,15-Mar-0691 00:00:00,0,0,0
252488,691,4,15,15-Apr-0691 00:00:00,0,0,0
252518,691,5,15,15-May-0691 00:00:00,0,0,0
252549,691,6,15,15-Jun-0691 00:00:00,0,0,0
252579,691,7,15,15-Jul-0691 00:00:00,0,0,0
252610,691,8,15,15-Aug-0691 00:00:00,0,0,0
252641,691,9,15,15-Sep-0691 00:00:00,0,0,0
252671,691,10,15,15-Oct-0691 00:00:00,0,0,0
252702,691,11,15,15-Nov-0691 00:00:00,0,0,0
252732,691,12,15,15-Dec-0691 00:00:00,0,0,0
252763,692,1,15,15-Jan-0692 00:00:00,0,0,0
252794,692,2,15,15-Feb-0692 00:00:00,0,0,0
252823,692,3,15,15-Mar-0692 00:00:00,0,0,0
252854,692,4,15,15-Apr-0692 00:00:00,0,0,0
252884,692,5,15,15-May-0692 00:00:00,0,0,0
252915,692,6,15,15-Jun-0692 00:00:00,0,0,0
252945,692,7,15,15-Jul-0692 00:00:00,0,0,0
252976,692,8,15,15-Aug-0692 00:00:00,0,0,0
253007,692,9,15,15-Sep-0692 00:00:00,0,0,0
253037,692,10,15,15-Oct-0692 00:00:00,0,0,0
253068,692,11,15,15-Nov-0692 00:00:00,0,0,0
253098,692,12,15,15-Dec-0692 00:00:00,0,0,0
253129,693,1,15,15-Jan-0693 00:00:00,0,0,0
253160,693,2,15,15-Feb-0693 00:00:00,0,0,0
253188,693,3,15,15-Mar-0693 00:00:00,0,0,0
253219,693,4,15,15-Apr-0693 00:00:00,0,0,0
253249,693,5,15,15-May-0693 00:00:00,0,0,0
253280,693,6,15,15-Jun-0693 00:00:00,0,0,0
253310,693,7,15,15-Jul-0693 00:00:00,0,0,0
253341,693,8,15,15-Aug-0693 00:00:00,0,0,0
253372,693,9,15,15-Sep-0693 00:00:00,0,0,0
253402,693,10,15,15-Oct-0693 00:00:00,0,0,0
253433,693,11,15,15-Nov-0693 00:00:00,0,0,0
253463,693,12,15,15-Dec-0693 00:00:00,0,0,0
253494,694,1,15,15-Jan-0694 00:00:00,0,0,0
253525,694,2,15,15-Feb-0694 00:00:00,0,0,0
253553,694,3,15,15-Mar-0694 00:00:00,0,0,0
253584,694,4,15,15-Apr-0694 00:00:00,0,0,0
253614,694,5,15,15-May-0694 00:00:00,0,0,0
253645,694,6,15,15-Jun-0694 00:00:00,0,0,0
253675,694,7,15,15-Jul-0694 00:00:00,0,0,0
253706,694,8,15,15-Aug-0694 00:00:00,0,0,0
253737,694,9,15,15-Sep-0694 00:00:00,0,0,0
253767,694,10,15,15-Oct-0694 00:00:00,0,0,0
253798,694,11,15,15-Nov-0694 00:00:00,0,0,0
253828,694,12,15,15-Dec-0694 00:00:00,0,0,0
253859,695,1,15,15-Jan-0695 00:00:00,0,0,0
253890,695,2,15,15-Feb-0695 00:00:00,0,0,0
253918,695,3,15,15-Mar-0695 00:00:00,0,0,0
253949,695,4,15,15-Apr-0695 00:00:00,0,0,0
253979,695,5,15,15-May-0695 00:00:00,0,0,0
254010,695,6,15,15-Jun-0695 00:00:00,0,0,0
254040,695,7,15,15-Jul-0695 00:00:00,0,0,0
254071,695,8,15,15-Aug-0695 00:00:00,0,0,0
254102,695,9,15,15-Sep-0695 00:00:00,0,0,0
254132,695,10,15,15-Oct-0695 00:00:00,0,0,0
254163,695,11,15,15-Nov-0695 00:00:00,0,0,0
254193,695,12,15,15-Dec-0695 00:00:00,0,0,0
254224,696,1,15,15-Jan-0696 00:00:00,0,0,0
254255,696,2,15,15-Feb-0696 00:00:00,0,0,0
254284,696,3,15,15-Mar-0696 00:00:00,0,0,0
254315,696,4,15,15-Apr-0696 00:00:00,0,0,0
254345,696,5,15,15-May-0696 00:00:00,0,0,0
254376,696,6,15,15-Jun-0696 00:00:00,0,0,0
254406,696,7,15,15-Jul-0696 00:00:00,0,0,0
254437,696,8,15,15-Aug-0696 00:00:00,0,0,0
254468,696,9,15,15-Sep-0696 00:00:00,0,0,0
254498,696,10,15,15-Oct-0696 00:00:00,0,0,0
254529,696,11,15,15-Nov-0696 00:00:00,0,0,0
254559,696,12,15,15-Dec-0696 00:00:00,0,0,0
254590,697,1,15,15-Jan-0697 00:00:00,0,0,0
254621,697,2,15,15-Feb-0697 00:00:00,0,0,0
254649,697,3,15,15-Mar-0697 00:00:00,0,0,0
254680,697,4,15,15-Apr-0697 00:00:00,0,0,0
254710,697,5,15,15-May-0697 00:00:00,0,0,0
254741,697,6,15,15-Jun-0697 00:00:00,0,0,0
254771,697,7,15,15-Jul-0697 00:00:00,0,0,0
254802,697,8,15,15-Aug-0697 00:00:00,0,0,0
254833,697,9,15,15-Sep-0697 00:00:00,0,0,0
254863,697,10,15,15-Oct-0697 00:00:00,0,0,0
254894,697,11,15,15-Nov-0697 00:00:00,0,0,0
254924,697,12,15,15-Dec-0697 00:00:00,0,0,0
254955,698,1,15,15-Jan-0698 00:00:00,0,0,0
254986,698,2,15,15-Feb-0698 00:00:00,0,0,0
255014,698,3,15,15-Mar-0698 00:00:00,0,0,0
255045,698,4,15,15-Apr-0698 00:00:00,0,0,0
255075,698,5,15,15-May-0698 00:00:00,0,0,0
255106,698,6,15,15-Jun-0698 00:00:00,0,0,0
255136,698,7,15,15-Jul-0698 00:00:00,0,0,0
255167,698,8,15,15-Aug-0698 00:00:00,0,0,0
255198,698,9,15,15-Sep-0698 00:00:00,0,0,0
255228,698,10,15,15-Oct-0698 00:00:00,0,0,0
255259,698,11,15,15-Nov-0698 00:00:00,0,0,0
255289,698,12,15,15-Dec-0698 00:00:00,0,0,0
255320,699,1,15,15-Jan-0699 00:00:00,0,0,0
255351,699,2,15,15-Feb-0699 00:00:00,0,0,0
255379,699,3,15,15-Mar-0699 00:00:00,0,0,0
255410,699,4,15,15-Apr-0699 00:00:00,0,0,0
255440,699,5,15,15-May-0699 00:00:00,0,0,0
255471,699,6,15,15-Jun-0699 00:00:00,0,0,0
255501,699,7,15,15-Jul-0699 00:00:00,0,0,0
255532,699,8,15,15-Aug-0699 00:00:00,0,0,0
255563,699,9,15,15-Sep-0699 00:00:00,0,0,0
255593,699,10,15,15-Oct-0699 00:00:00,0,0,0
255624,699,11,15,15-Nov-0699 00:00:00,0,0,0
255654,699,12,15,15-Dec-0699 00:00:00,0,0,0
255685,700,1,15,15-Jan-0700 00:00:00,0,0,0
255716,700,2,15,15-Feb-0700 00:00:00,0,0,0
255744,700,3,15,15-Mar-0700 00:00:00,0,0,0
255775,700,4,15,15-Apr-0700 00:00:00,0,0,0
255805,700,5,15,15-May-0700 00:00:00,0,0,0
255836,700,6,15,15-Jun-0700 00:00:00,0,0,0
255866,700,7,15,15-Jul-0700 00:00:00,0,0,0
255897,700,8,15,15-Aug-0700 00:00:00,0,0,0
255928,700,9,15,15-Sep-0700 00:00:00,0,0,0
255958,700,10,15,15-Oct-0700 00:00:00,0,0,0
255989,700,11,15,15-Nov-0700 00:00:00,0,0,0
256019,700,12,15,15-Dec-0700 00:00:00,0,0,0
256050,701,1,15,15-Jan-0701 00:00:00,0,0,0
256081,701,2,15,15-Feb-0701 00:00:00,0,0,0
256109,701,3,15,15-Mar-0701 00:00:00,0,0,0
256140,701,4,15,15-Apr-0701 00:00:00,0,0,0
256170,701,5,15,15-May-0701 00:00:00,0,0,0
256201,701,6,15,15-Jun-0701 00:00:00,0,0,0
256231,701,7,15,15-Jul-0701 00:00:00,0,0,0
256262,701,8,15,15-Aug-0701 00:00:00,0,0,0
256293,701,9,15,15-Sep-0701 00:00:00,0,0,0
256323,701,10,15,15-Oct-0701 00:00:00,0,0,0
256354,701,11,15,15-Nov-0701 00:00:00,0,0,0
256384,701,12,15,15-Dec-0701 00:00:00,0,0,0
256415,702,1,15,15-Jan-0702 00:00:00,0,0,0
256446,702,2,15,15-Feb-0702 00:00:00,0,0,0
256474,702,3,15,15-Mar-0702 00:00:00,0,0,0
256505,702,4,15,15-Apr-0702 00:00:00,0,0,0
256535,702,5,15,15-May-0702 00:00:00,0,0,0
256566,702,6,15,15-Jun-0702 00:00:00,0,0,0
256596,702,7,15,15-Jul-0702 00:00:00,0,0,0
256627,702,8,15,15-Aug-0702 00:00:00,0,0,0
256658,702,9,15,15-Sep-0702 00:00:00,0,0,0
256688,702,10,15,15-Oct-0702 00:00:00,0,0,0
256719,702,11,15,15-Nov-0702 00:00:00,0,0,0
256749,702,12,15,15-Dec-0702 00:00:00,0,0,0
256780,703,1,15,15-Jan-0703 00:00:00,0,0,0
256811,703,2,15,15-Feb-0703 00:00:00,0,0,0
256839,703,3,15,15-Mar-0703 00:00:00,0,0,0
256870,703,4,15,15-Apr-0703 00:00:00,0,0,0
256900,703,5,15,15-May-0703 00:00:00,0,0,0
256931,703,6,15,15-Jun-0703 00:00:00,0,0,0
256961,703,7,15,15-Jul-0703 00:00:00,0,0,0
256992,703,8,15,15-Aug-0703 00:00:00,0,0,0
257023,703,9,15,15-Sep-0703 00:00:00,0,0,0
257053,703,10,15,15-Oct-0703 00:00:00,0,0,0
257084,703,11,15,15-Nov-0703 00:00:00,0,0,0
257114,703,12,15,15-Dec-0703 00:00:00,0,0,0
257145,704,1,15,15-Jan-0704 00:00:00,0,0,0
257176,704,2,15,15-Feb-0704 00:00:00,0,0,0
257205,704,3,15,15-Mar-0704 00:00:00,0,0,0
257236,704,4,15,15-Apr-0704 00:00:00,0,0,0
257266,704,5,15,15-May-0704 00:00:00,0,0,0
257297,704,6,15,15-Jun-0704 00:00:00,0,0,0
257327,704,7,15,15-Jul-0704 00:00:00,0,0,0
257358,704,8,15,15-Aug-0704 00:00:00,0,0,0
257389,704,9,15,15-Sep-0704 00:00:00,0,0,0
257419,704,10,15,15-Oct-0704 00:00:00,0,0,0
257450,704,11,15,15-Nov-0704 00:00:00,0,0,0
257480,704,12,15,15-Dec-0704 00:00:00,0,0,0
257511,705,1,15,15-Jan-0705 00:00:00,0,0,0
257542,705,2,15,15-Feb-0705 00:00:00,0,0,0
257570,705,3,15,15-Mar-0705 00:00:00,0,0,0
257601,705,4,15,15-Apr-0705 00:00:00,0,0,0
257631,705,5,15,15-May-0705 00:00:00,0,0,0
257662,705,6,15,15-Jun-0705 00:00:00,0,0,0
257692,705,7,15,15-Jul-0705 00:00:00,0,0,0
257723,705,8,15,15-Aug-0705 00:00:00,0,0,0
257754,705,9,15,15-Sep-0705 00:00:00,0,0,0
257784,705,10,15,15-Oct-0705 00:00:00,0,0,0
257815,705,11,15,15-Nov-0705 00:00:00,0,0,0
257845,705,12,15,15-Dec-0705 00:00:00,0,0,0
257876,706,1,15,15-Jan-0706 00:00:00,0,0,0
257907,706,2,15,15-Feb-0706 00:00:00,0,0,0
257935,706,3,15,15-Mar-0706 00:00:00,0,0,0
257966,706,4,15,15-Apr-0706 00:00:00,0,0,0
257996,706,5,15,15-May-0706 00:00:00,0,0,0
258027,706,6,15,15-Jun-0706 00:00:00,0,0,0
258057,706,7,15,15-Jul-0706 00:00:00,0,0,0
258088,706,8,15,15-Aug-0706 00:00:00,0,0,0
258119,706,9,15,15-Sep-0706 00:00:00,0,0,0
258149,706,10,15,15-Oct-0706 00:00:00,0,0,0
258180,706,11,15,15-Nov-0706 00:00:00,0,0,0
258210,706,12,15,15-Dec-0706 00:00:00,0,0,0
258241,707,1,15,15-Jan-0707 00:00:00,0,0,0
258272,707,2,15,15-Feb-0707 00:00:00,0,0,0
258300,707,3,15,15-Mar-0707 00:00:00,0,0,0
258331,707,4,15,15-Apr-0707 00:00:00,0,0,0
258361,707,5,15,15-May-0707 00:00:00,0,0,0
258392,707,6,15,15-Jun-0707 00:00:00,0,0,0
258422,707,7,15,15-Jul-0707 00:00:00,0,0,0
258453,707,8,15,15-Aug-0707 00:00:00,0,0,0
258484,707,9,15,15-Sep-0707 00:00:00,0,0,0
258514,707,10,15,15-Oct-0707 00:00:00,0,0,0
258545,707,11,15,15-Nov-0707 00:00:00,0,0,0
258575,707,12,15,15-Dec-0707 00:00:00,0,0,0
258606,708,1,15,15-Jan-0708 00:00:00,0,0,0
258637,708,2,15,15-Feb-0708 00:00:00,0,0,0
258666,708,3,15,15-Mar-0708 00:00:00,0,0,0
258697,708,4,15,15-Apr-0708 00:00:00,0,0,0
258727,708,5,15,15-May-0708 00:00:00,0,0,0
258758,708,6,15,15-Jun-0708 00:00:00,0,0,0
258788,708,7,15,15-Jul-0708 00:00:00,0,0,0
258819,708,8,15,15-Aug-0708 00:00:00,0,0,0
258850,708,9,15,15-Sep-0708 00:00:00,0,0,0
258880,708,10,15,15-Oct-0708 00:00:00,0,0,0
258911,708,11,15,15-Nov-0708 00:00:00,0,0,0
258941,708,12,15,15-Dec-0708 00:00:00,0,0,0
258972,709,1,15,15-Jan-0709 00:00:00,0,0,0
259003,709,2,15,15-Feb-0709 00:00:00,0,0,0
259031,709,3,15,15-Mar-0709 00:00:00,0,0,0
259062,709,4,15,15-Apr-0709 00:00:00,0,0,0
259092,709,5,15,15-May-0709 00:00:00,0,0,0
259123,709,6,15,15-Jun-0709 00:00:00,0,0,0
259153,709,7,15,15-Jul-0709 00:00:00,0,0,0
259184,709,8,15,15-Aug-0709 00:00:00,0,0,0
259215,709,9,15,15-Sep-0709 00:00:00,0,0,0
259245,709,10,15,15-Oct-0709 00:00:00,0,0,0
259276,709,11,15,15-Nov-0709 00:00:00,0,0,0
259306,709,12,15,15-Dec-0709 00:00:00,0,0,0
259337,710,1,15,15-Jan-0710 00:00:00,0,0,0
259368,710,2,15,15-Feb-0710 00:00:00,0,0,0
259396,710,3,15,15-Mar-0710 00:00:00,0,0,0
259427,710,4,15,15-Apr-0710 00:00:00,0,0,0
259457,710,5,15,15-May-0710 00:00:00,0,0,0
259488,710,6,15,15-Jun-0710 00:00:00,0,0,0
259518,710,7,15,15-Jul-0710 00:00:00,0,0,0
259549,710,8,15,15-Aug-0710 00:00:00,0,0,0
259580,710,9,15,15-Sep-0710 00:00:00,0,0,0
259610,710,10,15,15-Oct-0710 00:00:00,0,0,0
259641,710,11,15,15-Nov-0710 00:00:00,0,0,0
259671,710,12,15,15-Dec-0710 00:00:00,0,0,0
259702,711,1,15,15-Jan-0711 00:00:00,0,0,0
259733,711,2,15,15-Feb-0711 00:00:00,0,0,0
259761,711,3,15,15-Mar-0711 00:00:00,0,0,0
259792,711,4,15,15-Apr-0711 00:00:00,0,0,0
259822,711,5,15,15-May-0711 00:00:00,0,0,0
259853,711,6,15,15-Jun-0711 00:00:00,0,0,0
259883,711,7,15,15-Jul-0711 00:00:00,0,0,0
259914,711,8,15,15-Aug-0711 00:00:00,0,0,0
259945,711,9,15,15-Sep-0711 00:00:00,0,0,0
259975,711,10,15,15-Oct-0711 00:00:00,0,0,0
260006,711,11,15,15-Nov-0711 00:00:00,0,0,0
260036,711,12,15,15-Dec-0711 00:00:00,0,0,0
260067,712,1,15,15-Jan-0712 00:00:00,0,0,0
260098,712,2,15,15-Feb-0712 00:00:00,0,0,0
260127,712,3,15,15-Mar-0712 00:00:00,0,0,0
260158,712,4,15,15-Apr-0712 00:00:00,0,0,0
260188,712,5,15,15-May-0712 00:00:00,0,0,0
260219,712,6,15,15-Jun-0712 00:00:00,0,0,0
260249,712,7,15,15-Jul-0712 00:00:00,0,0,0
260280,712,8,15,15-Aug-0712 00:00:00,0,0,0
260311,712,9,15,15-Sep-0712 00:00:00,0,0,0
260341,712,10,15,15-Oct-0712 00:00:00,0,0,0
260372,712,11,15,15-Nov-0712 00:00:00,0,0,0
260402,712,12,15,15-Dec-0712 00:00:00,0,0,0
260433,713,1,15,15-Jan-0713 00:00:00,0,0,0
260464,713,2,15,15-Feb-0713 00:00:00,0,0,0
260492,713,3,15,15-Mar-0713 00:00:00,0,0,0
260523,713,4,15,15-Apr-0713 00:00:00,0,0,0
260553,713,5,15,15-May-0713 00:00:00,0,0,0
260584,713,6,15,15-Jun-0713 00:00:00,0,0,0
260614,713,7,15,15-Jul-0713 00:00:00,0,0,0
260645,713,8,15,15-Aug-0713 00:00:00,0,0,0
260676,713,9,15,15-Sep-0713 00:00:00,0,0,0
260706,713,10,15,15-Oct-0713 00:00:00,0,0,0
260737,713,11,15,15-Nov-0713 00:00:00,0,0,0
260767,713,12,15,15-Dec-0713 00:00:00,0,0,0
260798,714,1,15,15-Jan-0714 00:00:00,0,0,0
260829,714,2,15,15-Feb-0714 00:00:00,0,0,0
260857,714,3,15,15-Mar-0714 00:00:00,0,0,0
260888,714,4,15,15-Apr-0714 00:00:00,0,0,0
260918,714,5,15,15-May-0714 00:00:00,0,0,0
260949,714,6,15,15-Jun-0714 00:00:00,0,0,0
260979,714,7,15,15-Jul-0714 00:00:00,0,0,0
261010,714,8,15,15-Aug-0714 00:00:00,0,0,0
261041,714,9,15,15-Sep-0714 00:00:00,0,0,0
261071,714,10,15,15-Oct-0714 00:00:00,0,0,0
261102,714,11,15,15-Nov-0714 00:00:00,0,0,0
261132,714,12,15,15-Dec-0714 00:00:00,0,0,0
261163,715,1,15,15-Jan-0715 00:00:00,0,0,0
261194,715,2,15,15-Feb-0715 00:00:00,0,0,0
261222,715,3,15,15-Mar-0715 00:00:00,0,0,0
261253,715,4,15,15-Apr-0715 00:00:00,0,0,0
261283,715,5,15,15-May-0715 00:00:00,0,0,0
261314,715,6,15,15-Jun-0715 00:00:00,0,0,0
261344,715,7,15,15-Jul-0715 00:00:00,0,0,0
261375,715,8,15,15-Aug-0715 00:00:00,0,0,0
261406,715,9,15,15-Sep-0715 00:00:00,0,0,0
261436,715,10,15,15-Oct-0715 00:00:00,0,0,0
261467,715,11,15,15-Nov-0715 00:00:00,0,0,0
261497,715,12,15,15-Dec-0715 00:00:00,0,0,0
261528,716,1,15,15-Jan-0716 00:00:00,0,0,0
261559,716,2,15,15-Feb-0716 00:00:00,0,0,0
261588,716,3,15,15-Mar-0716 00:00:00,0,0,0
261619,716,4,15,15-Apr-0716 00:00:00,0,0,0
261649,716,5,15,15-May-0716 00:00:00,0,0,0
261680,716,6,15,15-Jun-0716 00:00:00,0,0,0
261710,716,7,15,15-Jul-0716 00:00:00,0,0,0
261741,716,8,15,15-Aug-0716 00:00:00,0,0,0
261772,716,9,15,15-Sep-0716 00:00:00,0,0,0
261802,716,10,15,15-Oct-0716 00:00:00,0,0,0
261833,716,11,15,15-Nov-0716 00:00:00,0,0,0
261863,716,12,15,15-Dec-0716 00:00:00,0,0,0
261894,717,1,15,15-Jan-0717 00:00:00,0,0,0
261925,717,2,15,15-Feb-0717 00:00:00,0,0,0
261953,717,3,15,15-Mar-0717 00:00:00,0,0,0
261984,717,4,15,15-Apr-0717 00:00:00,0,0,0
262014,717,5,15,15-May-0717 00:00:00,0,0,0
262045,717,6,15,15-Jun-0717 00:00:00,0,0,0
262075,717,7,15,15-Jul-0717 00:00:00,0,0,0
262106,717,8,15,15-Aug-0717 00:00:00,0,0,0
262137,717,9,15,15-Sep-0717 00:00:00,0,0,0
262167,717,10,15,15-Oct-0717 00:00:00,0,0,0
262198,717,11,15,15-Nov-0717 00:00:00,0,0,0
262228,717,12,15,15-Dec-0717 00:00:00,0,0,0
262259,718,1,15,15-Jan-0718 00:00:00,0,0,0
262290,718,2,15,15-Feb-0718 00:00:00,0,0,0
262318,718,3,15,15-Mar-0718 00:00:00,0,0,0
262349,718,4,15,15-Apr-0718 00:00:00,0,0,0
262379,718,5,15,15-May-0718 00:00:00,0,0,0
262410,718,6,15,15-Jun-0718 00:00:00,0,0,0
262440,718,7,15,15-Jul-0718 00:00:00,0,0,0
262471,718,8,15,15-Aug-0718 00:00:00,0,0,0
262502,718,9,15,15-Sep-0718 00:00:00,0,0,0
262532,718,10,15,15-Oct-0718 00:00:00,0,0,0
262563,718,11,15,15-Nov-0718 00:00:00,0,0,0
262593,718,12,15,15-Dec-0718 00:00:00,0,0,0
262624,719,1,15,15-Jan-0719 00:00:00,0,0,0
262655,719,2,15,15-Feb-0719 00:00:00,0,0,0
262683,719,3,15,15-Mar-0719 00:00:00,0,0,0
262714,719,4,15,15-Apr-0719 00:00:00,0,0,0
262744,719,5,15,15-May-0719 00:00:00,0,0,0
262775,719,6,15,15-Jun-0719 00:00:00,0,0,0
262805,719,7,15,15-Jul-0719 00:00:00,0,0,0
262836,719,8,15,15-Aug-0719 00:00:00,0,0,0
262867,719,9,15,15-Sep-0719 00:00:00,0,0,0
262897,719,10,15,15-Oct-0719 00:00:00,0,0,0
262928,719,11,15,15-Nov-0719 00:00:00,0,0,0
262958,719,12,15,15-Dec-0719 00:00:00,0,0,0
262989,720,1,15,15-Jan-0720 00:00:00,0,0,0
263020,720,2,15,15-Feb-0720 00:00:00,0,0,0
263049,720,3,15,15-Mar-0720 00:00:00,0,0,0
263080,720,4,15,15-Apr-0720 00:00:00,0,0,0
263110,720,5,15,15-May-0720 00:00:00,0,0,0
263141,720,6,15,15-Jun-0720 00:00:00,0,0,0
263171,720,7,15,15-Jul-0720 00:00:00,0,0,0
263202,720,8,15,15-Aug-0720 00:00:00,0,0,0
263233,720,9,15,15-Sep-0720 00:00:00,0,0,0
263263,720,10,15,15-Oct-0720 00:00:00,0,0,0
263294,720,11,15,15-Nov-0720 00:00:00,0,0,0
263324,720,12,15,15-Dec-0720 00:00:00,0,0,0
263355,721,1,15,15-Jan-0721 00:00:00,0,0,0
263386,721,2,15,15-Feb-0721 00:00:00,0,0,0
263414,721,3,15,15-Mar-0721 00:00:00,0,0,0
263445,721,4,15,15-Apr-0721 00:00:00,0,0,0
263475,721,5,15,15-May-0721 00:00:00,0,0,0
263506,721,6,15,15-Jun-0721 00:00:00,0,0,0
263536,721,7,15,15-Jul-0721 00:00:00,0,0,0
263567,721,8,15,15-Aug-0721 00:00:00,0,0,0
263598,721,9,15,15-Sep-0721 00:00:00,0,0,0
263628,721,10,15,15-Oct-0721 00:00:00,0,0,0
263659,721,11,15,15-Nov-0721 00:00:00,0,0,0
263689,721,12,15,15-Dec-0721 00:00:00,0,0,0
263720,722,1,15,15-Jan-0722 00:00:00,0,0,0
263751,722,2,15,15-Feb-0722 00:00:00,0,0,0
263779,722,3,15,15-Mar-0722 00:00:00,0,0,0
263810,722,4,15,15-Apr-0722 00:00:00,0,0,0
263840,722,5,15,15-May-0722 00:00:00,0,0,0
263871,722,6,15,15-Jun-0722 00:00:00,0,0,0
263901,722,7,15,15-Jul-0722 00:00:00,0,0,0
263932,722,8,15,15-Aug-0722 00:00:00,0,0,0
263963,722,9,15,15-Sep-0722 00:00:00,0,0,0
263993,722,10,15,15-Oct-0722 00:00:00,0,0,0
264024,722,11,15,15-Nov-0722 00:00:00,0,0,0
264054,722,12,15,15-Dec-0722 00:00:00,0,0,0
264085,723,1,15,15-Jan-0723 00:00:00,0,0,0
264116,723,2,15,15-Feb-0723 00:00:00,0,0,0
264144,723,3,15,15-Mar-0723 00:00:00,0,0,0
264175,723,4,15,15-Apr-0723 00:00:00,0,0,0
264205,723,5,15,15-May-0723 00:00:00,0,0,0
264236,723,6,15,15-Jun-0723 00:00:00,0,0,0
264266,723,7,15,15-Jul-0723 00:00:00,0,0,0
264297,723,8,15,15-Aug-0723 00:00:00,0,0,0
264328,723,9,15,15-Sep-0723 00:00:00,0,0,0
264358,723,10,15,15-Oct-0723 00:00:00,0,0,0
264389,723,11,15,15-Nov-0723 00:00:00,0,0,0
264419,723,12,15,15-Dec-0723 00:00:00,0,0,0
264450,724,1,15,15-Jan-0724 00:00:00,0,0,0
264481,724,2,15,15-Feb-0724 00:00:00,0,0,0
264510,724,3,15,15-Mar-0724 00:00:00,0,0,0
264541,724,4,15,15-Apr-0724 00:00:00,0,0,0
264571,724,5,15,15-May-0724 00:00:00,0,0,0
264602,724,6,15,15-Jun-0724 00:00:00,0,0,0
264632,724,7,15,15-Jul-0724 00:00:00,0,0,0
264663,724,8,15,15-Aug-0724 00:00:00,0,0,0
264694,724,9,15,15-Sep-0724 00:00:00,0,0,0
264724,724,10,15,15-Oct-0724 00:00:00,0,0,0
264755,724,11,15,15-Nov-0724 00:00:00,0,0,0
264785,724,12,15,15-Dec-0724 00:00:00,0,0,0
264816,725,1,15,15-Jan-0725 00:00:00,0,0,0
264847,725,2,15,15-Feb-0725 00:00:00,0,0,0
264875,725,3,15,15-Mar-0725 00:00:00,0,0,0
264906,725,4,15,15-Apr-0725 00:00:00,0,0,0
264936,725,5,15,15-May-0725 00:00:00,0,0,0
264967,725,6,15,15-Jun-0725 00:00:00,0,0,0
264997,725,7,15,15-Jul-0725 00:00:00,0,0,0
265028,725,8,15,15-Aug-0725 00:00:00,0,0,0
265059,725,9,15,15-Sep-0725 00:00:00,0,0,0
265089,725,10,15,15-Oct-0725 00:00:00,0,0,0
265120,725,11,15,15-Nov-0725 00:00:00,0,0,0
265150,725,12,15,15-Dec-0725 00:00:00,0,0,0
265181,726,1,15,15-Jan-0726 00:00:00,0,0,0
265212,726,2,15,15-Feb-0726 00:00:00,0,0,0
265240,726,3,15,15-Mar-0726 00:00:00,0,0,0
265271,726,4,15,15-Apr-0726 00:00:00,0,0,0
265301,726,5,15,15-May-0726 00:00:00,0,0,0
265332,726,6,15,15-Jun-0726 00:00:00,0,0,0
265362,726,7,15,15-Jul-0726 00:00:00,0,0,0
265393,726,8,15,15-Aug-0726 00:00:00,0,0,0
265424,726,9,15,15-Sep-0726 00:00:00,0,0,0
265454,726,10,15,15-Oct-0726 00:00:00,0,0,0
265485,726,11,15,15-Nov-0726 00:00:00,0,0,0
265515,726,12,15,15-Dec-0726 00:00:00,0,0,0
265546,727,1,15,15-Jan-0727 00:00:00,0,0,0
265577,727,2,15,15-Feb-0727 00:00:00,0,0,0
265605,727,3,15,15-Mar-0727 00:00:00,0,0,0
265636,727,4,15,15-Apr-0727 00:00:00,0,0,0
265666,727,5,15,15-May-0727 00:00:00,0,0,0
265697,727,6,15,15-Jun-0727 00:00:00,0,0,0
265727,727,7,15,15-Jul-0727 00:00:00,0,0,0
265758,727,8,15,15-Aug-0727 00:00:00,0,0,0
