,co2,relative_temp
1963-11-15,318.617977558912,0.16399999999999998
1963-12-15,319.36349168195096,-0.006
1964-01-15,319.910040208685,-0.053
1964-02-15,320.32798956587004,-0.127
1964-03-15,320.67927549871496,-0.278
1964-04-15,320.91532507809603,-0.24600000000000002
1964-05-15,320.793072411261,-0.177
1964-06-15,319.956948312869,-0.161
1964-07-15,318.326889169707,-0.172
1964-08-15,316.862232447446,-0.256
1964-09-15,316.942837998653,-0.282
1964-10-15,318.117762337502,-0.267
1964-11-15,319.23122748642203,-0.295
1964-12-15,319.931935920158,-0.353
1965-01-15,320.437699153689,-0.106
1965-02-15,320.812529674691,-0.249
1965-03-15,321.125307152925,-0.218
1965-04-15,321.330367594925,-0.255
1965-05-15,321.18679581681704,-0.162
1965-06-15,320.34209127396497,-0.11
1965-07-15,318.720869805377,-0.183
1965-08-15,317.285421174447,-0.106
1965-09-15,317.41488880878603,-0.08800000000000001
1965-10-15,318.655488313315,-0.024
1965-11-15,319.846799372656,-0.13
1965-12-15,320.633268301322,-0.065
1966-01-15,321.229452272446,-0.094
1966-02-15,321.693902539394,-0.09300000000000001
1966-03-15,322.092320575393,-0.067
1966-04-15,322.37520746325004,-0.105
1966-05-15,322.29690332314897,-0.138
1966-06-15,321.501264311736,0.038
1966-07-15,319.91119574458196,0.03
1966-08-15,318.485208903829,-0.017
1966-09-15,318.597815808229,-0.038
1966-10-15,319.79895723354804,-0.10400000000000001
1966-11-15,320.931929428908,-0.095
1966-12-15,321.645358635518,-0.14
1967-01-15,322.154651805228,-0.172
1967-02-15,322.53083540717097,-0.237
1967-03-15,322.840447467757,-0.05
1967-04-15,323.038371867329,-0.063
1967-05-15,322.883676772636,0.076
1967-06-15,322.02452841817404,-0.081
1967-07-15,320.387408720086,-0.063
1967-08-15,318.935190530057,-0.061
1967-09-15,319.0464386977,-0.09300000000000001
1967-10-15,320.26850064821497,0.062
1967-11-15,321.440948501328,-0.059000000000000004
1967-12-15,322.208508026245,-0.147
1968-01-15,322.78042586247994,-0.24100000000000002
1968-02-15,323.228253427052,-0.212
1968-03-15,323.612292138691,0.036000000000000004
1968-04-15,323.88321319246,-0.16899999999999998
1968-05-15,323.79685814742,-0.218
1968-06-15,322.99697285560796,-0.107
1968-07-15,321.403523978703,-0.102
1968-08-15,319.97511105312003,-0.059000000000000004
1968-09-15,320.089579114701,-0.086
1968-10-15,321.295885102465,-0.021
1968-11-15,322.438566055925,-0.071
1968-12-15,323.166815115776,-0.11
1969-01-15,323.70408176354,-0.172
1969-02-15,324.104226883707,-0.168
1969-03-15,324.441910442258,-0.005
1969-04-15,324.672460075799,0.106
1969-05-15,324.554057431315,0.132
1969-06-15,323.73559269515204,0.025
1969-07-15,322.147097844051,0.038
1969-08-15,320.751971279346,0.054000000000000006
1969-09-15,320.925820017222,0.019
1969-10-15,322.216089805207,0.031
1969-11-15,323.459518816058,0.131
1969-12-15,324.29865681677,0.19399999999999998
1970-01-15,324.954121686211,0.07
1970-02-15,325.46783478157903,0.14400000000000002
1970-03-15,325.911874423938,-0.069
1970-04-15,326.236261889243,0.055999999999999994
1970-05-15,326.190854972387,-0.036000000000000004
1970-06-15,325.419873072255,-0.015
1970-07-15,323.855087912379,-0.05
1970-08-15,322.454777067006,-0.09300000000000001
1970-09-15,322.581977226782,-0.04
1970-10-15,323.788689709814,-0.075
1970-11-15,324.91713830904996,-0.05
1970-12-15,325.616979638326,-0.166
1971-01-15,326.112757916749,-0.102
1971-02-15,326.464110733593,-0.289
1971-03-15,326.747180380383,-0.282
1971-04-15,326.920292884364,-0.237
1971-05-15,326.740262504896,-0.214
1971-06-15,325.859897381346,-0.235
1971-07-15,324.222422335423,-0.13
1971-08-15,322.794502593468,-0.168
1971-09-15,322.943380057906,-0.124
1971-10-15,324.221361268059,-0.165
1971-11-15,325.462898733938,-0.086
1971-12-15,326.31039303023204,-0.19899999999999998
1972-01-15,326.982164322566,-0.379
1972-02-15,327.530062123857,-0.29100000000000004
1972-03-15,328.02412277923503,-0.132
1972-04-15,328.416115292133,-0.077
1972-05-15,328.454916734515,-0.065
1972-06-15,327.78706892532,0.008
1972-07-15,326.35246245165,-0.017
1972-08-15,325.111290376805,0.016
1972-09-15,325.420782713756,-0.053
1972-10-15,326.83126050820704,0.006999999999999999
1972-11-15,328.17682850472903,0.002
1972-12-15,329.10037410961496,0.187
1973-01-15,329.825969933892,0.147
1973-02-15,330.396360655181,0.278
1973-03-15,330.887553100128,0.226
1973-04-15,331.252799642467,0.162
1973-05-15,331.239713466325,0.085
1973-06-15,330.496898414977,0.11
1973-07-15,328.972143548678,0.026000000000000002
1973-08-15,327.627294219017,0.017
1973-09-15,327.813800837448,-0.042
1973-10-15,329.085276088108,-0.047
1973-11-15,330.276616525634,-0.099
1973-12-15,331.033010691027,-0.113
1974-01-15,331.569855655491,-0.37200000000000005
1974-02-15,331.959225276068,-0.41
1974-03-15,332.268389658409,-0.22899999999999998
1974-04-15,332.45345347030104,-0.18
1974-05-15,332.266216592525,-0.196
1974-06-15,331.357854097651,-0.153
1974-07-15,329.67589138119,-0.127
1974-08-15,328.184944041674,-0.083
1974-09-15,328.24281917876704,-0.129
1974-10-15,329.403901374106,-0.22
1974-11-15,330.50330912097,-0.217
1974-12-15,331.185570429026,-0.242
1975-01-15,331.665993820041,-0.075
1975-02-15,332.013094553087,-0.09300000000000001
1975-03-15,332.293974063158,-0.077
1975-04-15,332.463491036772,-0.09
1975-05-15,332.273060183205,-0.086
1975-06-15,331.37242928168996,-0.086
1975-07-15,329.705867651759,-0.11
1975-08-15,328.236691982899,-0.18
1975-09-15,328.323746124959,-0.126
1975-10-15,329.520200237164,-0.23399999999999999
1975-11-15,330.66174999774,-0.319
1975-12-15,331.393125041971,-0.309
1976-01-15,331.925692931382,-0.233
1976-02-15,332.335997910137,-0.32899999999999996
1976-03-15,332.687044653859,-0.445
1976-04-15,332.933214626693,-0.195
1976-05-15,332.827430929967,-0.317
1976-06-15,332.018545891254,-0.25
1976-07-15,330.445715075967,-0.182
1976-08-15,329.071655863678,-0.20199999999999999
1976-09-15,329.259991922138,-0.162
1976-10-15,330.56225722847,-0.316
1976-11-15,331.813867670209,-0.18
1976-12-15,332.65799704935,-0.087
1977-01-15,333.315745341913,-0.07400000000000001
1977-02-15,333.835355682016,0.077
1977-03-15,334.289686796384,0.102
1977-04-15,334.631389911005,0.094
1977-05-15,334.609629876077,0.07200000000000001
1977-06-15,333.871955940696,0.11199999999999999
1977-07-15,332.360529007933,0.065
1977-08-15,331.036460913665,-0.001
1977-09-15,331.25627580822004,0.033
1977-10-15,332.571393508507,-0.005
1977-11-15,333.81744204883097,0.141
1977-12-15,334.639536303805,-0.051
1978-01-15,335.257310827006,0.017
1978-02-15,335.730807582065,-0.035
1978-03-15,336.13148308956403,0.027999999999999997
1978-04-15,336.414650032763,-0.061
1978-05-15,336.33163084476,-0.085
1978-06-15,335.53274236281004,-0.135
1978-07-15,333.963983502646,-0.066
1978-08-15,332.589158538654,-0.185
1978-09-15,332.766119007759,-0.054000000000000006
1978-10-15,334.048645338521,-0.11199999999999999
1978-11-15,335.272038553808,0.046
1978-12-15,336.080822629943,-0.098
1979-01-15,336.706399704406,-0.028999999999999998
1979-02-15,337.182288231827,-0.138
1979-03-15,337.592032753799,0.016
1979-04-15,337.891415509416,-0.05
1979-05-15,337.827916907264,-0.033
1979-06-15,337.053231487123,0.057999999999999996
1979-07-15,335.523895670103,0.054000000000000006
1979-08-15,334.204448388362,0.083
1979-09-15,334.441794949549,0.092
1979-10-15,335.791592027703,0.135
1979-11-15,337.084045957522,0.146
1979-12-15,337.960318669313,0.355
1980-01-15,338.65177244009,0.134
1980-02-15,339.186808541577,0.217
1980-03-15,339.649309896105,0.069
1980-04-15,339.99393162405397,0.14400000000000002
1980-05-15,339.962605862543,0.142
1980-06-15,339.206831258531,0.07
1980-07-15,337.692340844621,0.061
1980-08-15,336.38281827338403,0.038
1980-09-15,336.612335914735,0.039
1980-10-15,337.937325556218,0.011000000000000001
1980-11-15,339.185251934796,0.129
1980-12-15,339.998043011915,0.055
1981-01-15,340.607984232556,0.32899999999999996
1981-02-15,341.04946286578996,0.19699999999999998
1981-03-15,341.40759760709,0.20800000000000002
1981-04-15,341.639894922099,0.131
1981-05-15,341.487638546871,0.066
1981-06-15,340.605915623996,0.125
1981-07-15,338.97148270250597,0.08900000000000001
1981-08-15,337.551089965733,0.121
1981-09-15,337.67239490812597,0.07200000000000001
1981-10-15,338.89585954549,0.004
1981-11-15,340.04771678765303,0.07200000000000001
1981-12-15,340.770335450549,0.265
1982-01-15,341.29254528942903,-0.045
1982-02-15,341.661941376341,0.006
1982-03-15,341.96034143596,-0.129
1982-04-15,342.147072865098,0.028999999999999998
1982-05-15,341.963743977928,0.04
1982-06-15,341.067578024535,-0.055
1982-07-15,339.44064660209597,-0.016
1982-08-15,338.051612829913,-0.009000000000000001
1982-09-15,338.225993244323,0.075
1982-10-15,339.526425326099,0.006
1982-11-15,340.77625332207003,-0.009000000000000001
1982-12-15,341.613214508187,0.25
1983-01-15,342.272983432978,0.428
1983-02-15,342.77548047811297,0.313
1983-03-15,343.209739464721,0.213
1983-04-15,343.531848254381,0.12
1983-05-15,343.475343673013,0.13699999999999998
1983-06-15,342.69522718807997,0.134
1983-07-15,341.181613970756,0.152
1983-08-15,339.900224702705,0.2
1983-09-15,340.160542767432,0.188
1983-10-15,341.52385598741796,0.099
1983-11-15,342.80906620297003,0.256
1983-12-15,343.655441040638,0.08900000000000001
1984-01-15,344.218429534494,0.11800000000000001
1984-02-15,344.70172349897797,0.013000000000000001
1984-03-15,345.112578974179,0.049
1984-04-15,345.40555617094003,-0.046
1984-05-15,345.33485798301695,0.092
1984-06-15,344.549283571796,-0.015
1984-07-15,342.985596409055,-0.037000000000000005
1984-08-15,341.606624922134,0.040999999999999995
1984-09-15,341.779086831914,0.033
1984-10-15,343.054758301382,-0.022000000000000002
1984-11-15,344.27178206360804,-0.121
1984-12-15,345.07511631321603,-0.27399999999999997
1985-01-15,345.65318110975403,0.011000000000000001
1985-02-15,346.128544643189,-0.133
1985-03-15,346.540514544014,-0.026000000000000002
1985-04-15,346.840664329847,-0.04
1985-05-15,346.788851468538,-0.003
1985-06-15,346.02906832107595,-0.061
1985-07-15,344.474912726388,-0.06
1985-08-15,343.085695101394,0.026000000000000002
1985-09-15,343.248026744816,-0.032
1985-10-15,344.507623500053,0.018000000000000002
1985-11-15,345.709224174921,-0.07200000000000001
1985-12-15,346.50113851836403,0.013999999999999999
1986-01-15,347.145212698567,0.124
1986-02-15,347.606273719233,0.09
1986-03-15,347.99806571511,0.075
1986-04-15,348.276250165423,0.078
1986-05-15,348.189338176136,0.045
1986-06-15,347.388660996113,0.049
1986-07-15,345.827946035379,-0.002
1986-08-15,344.471540667697,0.002
1986-09-15,344.66927764709396,0.011000000000000001
1986-10-15,345.976469208602,0.066
1986-11-15,347.225778190405,-0.006999999999999999
1986-12-15,348.060564055562,0.01
1987-01-15,348.695843798758,0.11199999999999999
1987-02-15,349.20053348730596,0.302
1987-03-15,349.64166303563695,0.022000000000000002
1987-04-15,349.974280178201,0.095
1987-05-15,349.947477794826,0.14800000000000002
1987-06-15,349.211721577922,0.127
1987-07-15,347.717332162386,0.26899999999999996
1987-08-15,346.427969669515,0.237
1987-09-15,346.69601986789297,0.27399999999999997
1987-10-15,348.075754411415,0.204
1987-11-15,349.40006572023,0.19699999999999998
1987-12-15,350.31070676886003,0.322
1988-01-15,351.063666967838,0.38799999999999996
1988-02-15,351.632475994369,0.233
1988-03-15,352.126040798347,0.262
1988-04-15,352.499858625557,0.225
1988-05-15,352.490829273493,0.21100000000000002
1988-06-15,351.75253085106795,0.221
1988-07-15,350.265255967932,0.17300000000000001
1988-08-15,348.993891599572,0.17600000000000002
1988-09-15,349.257798383454,0.183
1988-10-15,350.616212455707,0.139
1988-11-15,351.890660229175,0.027000000000000003
1988-12-15,352.721974215565,0.146
1989-01-15,353.382700343901,0.012
1989-02-15,353.82657296052804,0.149
1989-03-15,354.18032190721397,0.136
1989-04-15,354.406452444525,0.081
1989-05-15,354.233747799825,0.079
1989-06-15,353.325979782949,0.07400000000000001
1989-07-15,351.705767248945,0.156
1989-08-15,350.345935138722,0.177
1989-09-15,350.53280580393204,0.142
1989-10-15,351.83802441303595,0.151
1989-11-15,353.073731675597,0.06
1989-12-15,353.875017258551,0.201
1990-01-15,354.55958802779196,0.217
1990-02-15,354.981372599383,0.307
1990-03-15,355.31452004177595,0.562
1990-04-15,355.52520225041803,0.366
1990-05-15,355.31755981204003,0.278
1990-06-15,354.36499394435504,0.27699999999999997
1990-07-15,352.759892898607,0.231
1990-08-15,351.48048887547003,0.25
1990-09-15,351.741818387167,0.17800000000000002
1990-10-15,353.12930253225,0.332
1990-11-15,354.430095406764,0.318
1990-12-15,355.27032592794296,0.248
1991-01-15,355.805296383184,0.28800000000000003
1991-02-15,356.24686718438403,0.298
1991-03-15,356.60520964921403,0.198
1991-04-15,356.84102260484,0.38299999999999995
1991-05-15,356.679681209244,0.303
1991-06-15,355.78348819089996,0.306
1991-07-15,354.17699538339895,0.307
1991-08-15,352.831319772484,0.258
1991-09-15,353.02673717984703,0.243
1991-10-15,354.33365828775396,0.191
1991-11-15,355.56111198969,0.16
1991-12-15,356.34383038202003,0.12
1992-01-15,356.956981143117,0.36700000000000005
1992-02-15,357.34910006807297,0.319
1992-03-15,357.65092147356796,0.258
1992-04-15,357.826875545015,0.13699999999999998
1992-05-15,357.59171446864997,0.17300000000000001
1992-06-15,356.61449577879995,0.13
1992-07-15,354.957020247661,-0.016
1992-08-15,353.595018809948,0.006999999999999999
1992-09-15,353.774493783311,-0.064
1992-10-15,355.074713166335,-0.048
1992-11-15,356.293723496549,-0.084
1992-12-15,357.062329108781,0.08199999999999999
1993-01-15,357.69109840863405,0.307
1993-02-15,358.05769869024397,0.253
1993-03-15,358.33017914531604,0.239
1993-04-15,358.47826928236,0.131
1993-05-15,358.19830535885495,0.17800000000000002
1993-06-15,357.169639367597,0.179
1993-07-15,355.514748543716,0.131
1993-08-15,354.21612130164704,0.09699999999999999
1993-09-15,354.462268558992,0.07
1993-10-15,355.846226398214,0.109
1993-11-15,357.147043781194,-0.036000000000000004
1993-12-15,357.98790751704496,0.129
1994-01-15,358.615234444645,0.182
1994-02-15,359.048370171122,-0.048
1994-03-15,359.391561025572,0.222
1994-04-15,359.61366063610603,0.21
1994-05-15,359.409344838867,0.268
1994-06-15,358.457254993843,0.262
1994-07-15,356.880824046041,0.17
1994-08-15,355.66171276780295,0.18600000000000003
1994-09-15,355.98547935208296,0.19
1994-10-15,357.444564161982,0.311
1994-11-15,358.81636083728404,0.314
1994-12-15,359.72317917739304,0.24600000000000002
1995-01-15,360.54545425051003,0.42100000000000004
1995-02-15,361.01365541163597,0.601
1995-03-15,361.369215468247,0.322
1995-04-15,361.589771087494,0.285
1995-05-15,361.33549759801696,0.218
1995-06-15,360.302936197425,0.312
1995-07-15,358.72537483839,0.331
1995-08-15,357.59591866561897,0.35700000000000004
1995-09-15,357.99430614889,0.263
1995-10-15,359.537217325747,0.336
1995-11-15,360.96656793933295,0.324
1995-12-15,361.89156246679,0.132
1996-01-15,362.468858503602,0.11599999999999999
1996-02-15,362.92411287111395,0.32299999999999995
1996-03-15,363.273165040477,0.18600000000000003
1996-04-15,363.487134417257,0.13
1996-05-15,363.252799435437,0.22399999999999998
1996-06-15,362.25320789950104,0.168
1996-07-15,360.637790666246,0.221
1996-08-15,359.391099179012,0.207
1996-09-15,359.67404818011704,0.10400000000000001
1996-10-15,361.08497310056,0.132
1996-11-15,362.393154826528,0.146
1996-12-15,363.219193396604,0.23199999999999998
1997-01-15,363.936473458322,0.21100000000000002
1997-02-15,364.30488363752,0.313
1997-03-15,364.559562834599,0.344
1997-04-15,364.68304160492005,0.266
1997-05-15,364.33482180485197,0.28600000000000003
1997-06-15,363.217511171442,0.41100000000000003
1997-07-15,361.582290632992,0.373
1997-08-15,360.427501537295,0.44
1997-09-15,360.823036752117,0.479
1997-10-15,362.392458318041,0.5579999999999999
1997-11-15,363.876869749119,0.501
1997-12-15,364.88509022353696,0.503
1998-01-15,365.605534630582,0.489
1998-02-15,366.183283846586,0.763
1998-03-15,366.666421916706,0.5489999999999999
1998-04-15,367.024534459323,0.65
1998-05-15,366.926586627904,0.5820000000000001
1998-06-15,366.057521383851,0.591
1998-07-15,364.603251430483,0.6729999999999999
1998-08-15,363.54779538532097,0.605
1998-09-15,364.00742946592993,0.4
1998-10-15,365.584768753636,0.40700000000000003
1998-11-15,367.030900056053,0.298
1998-12-15,367.957468280401,0.47200000000000003
1999-01-15,368.772140754742,0.34700000000000003
1999-02-15,369.16751019357696,0.583
1999-03-15,369.41600261672994,0.226
1999-04-15,369.50658542390096,0.324
1999-05-15,369.080111209585,0.245
1999-06-15,367.850908433126,0.273
1999-07-15,366.13517243503,0.28800000000000003
1999-08-15,364.939223852442,0.228
1999-09-15,365.272972705924,0.305
1999-10-15,366.77537617583505,0.253
1999-11-15,368.168325157881,0.24100000000000002
1999-12-15,369.055368459735,0.37
2000-01-15,369.785474278803,0.22399999999999998
2000-02-15,370.18066113059405,0.449
2000-03-15,370.46533257982804,0.382
2000-04-15,370.61716650963797,0.479
2000-05-15,370.30293062344003,0.27899999999999997
2000-06-15,369.217822121701,0.27
2000-07-15,367.579574108295,0.261
2000-08-15,366.380192990544,0.353
2000-09-15,366.71603098488504,0.312
2000-10-15,368.20069674463303,0.225
2000-11-15,369.58207082809304,0.16
2000-12-15,370.471807480414,0.157
2001-01-15,371.243618505782,0.35700000000000004
2001-02-15,371.655337844795,0.319
2001-03-15,371.944339732814,0.51
2001-04-15,372.095200337397,0.462
2001-05-15,371.745153649001,0.418
2001-06-15,370.60397415643797,0.419
2001-07-15,368.981734924533,0.46399999999999997
2001-08-15,367.880756102455,0.505
2001-09-15,368.30915484167195,0.431
2001-10-15,369.901774484051,0.42100000000000004
2001-11-15,371.37745822650004,0.613
2001-12-15,372.337378378137,0.38299999999999995
2002-01-15,373.026172704851,0.654
2002-02-15,373.491646168693,0.703
2002-03-15,373.84191006459196,0.701
2002-04-15,374.06016824919897,0.46
2002-05-15,373.791427197408,0.42700000000000005
2002-06-15,372.742162922011,0.47100000000000003
2002-07-15,371.199594475625,0.491
2002-08-15,370.162337339838,0.45299999999999996
2002-09-15,370.65818734628,0.424
2002-10-15,372.314132942732,0.41100000000000003
2002-11-15,373.853781218836,0.45
2002-12-15,374.87841077928704,0.325
2003-01-15,375.535822058524,0.6
2003-02-15,376.07085513481695,0.45899999999999996
2003-03-15,376.491907259029,0.45
2003-04-15,376.77154305919896,0.43700000000000006
2003-05-15,376.582006036132,0.473
2003-06-15,375.61115511149694,0.45399999999999996
2003-07-15,374.047182447105,0.475
2003-08-15,372.87797991764,0.5489999999999999
2003-09-15,373.227409972286,0.536
2003-10-15,374.705348931082,0.612
2003-11-15,376.070556717948,0.457
2003-12-15,376.94017376217397,0.589
2004-01-15,377.64601111586603,0.507
2004-02-15,378.03999765515294,0.613
2004-03-15,378.31577277056397,0.532
2004-04-15,378.455286587677,0.47700000000000004
2004-05-15,378.116440150502,0.311
2004-06-15,377.001475689136,0.322
2004-07-15,375.36337645842696,0.359
2004-08-15,374.19982493200797,0.39399999999999996
2004-09-15,374.57557058977096,0.43799999999999994
2004-10-15,376.110949909534,0.46399999999999997
2004-11-15,377.542420121428,0.604
2004-12-15,378.476904004796,0.355
2005-01-15,379.209120777322,0.5489999999999999
2005-02-15,379.66821539951303,0.396
2005-03-15,380.011774654507,0.565
2005-04-15,380.220826243951,0.611
2005-05-15,379.94233763965696,0.518
2005-06-15,378.87973729251996,0.552
2005-07-15,377.30846304186,0.547
2005-08-15,376.22603167363195,0.5379999999999999
2005-09-15,376.67162591110497,0.574
2005-10-15,378.27124742069606,0.614
2005-11-15,379.75322556842497,0.627
2005-12-15,380.72145411472394,0.462
2006-01-15,381.415319579108,0.38299999999999995
2006-02-15,381.885875166065,0.5710000000000001
2006-03-15,382.234868070196,0.461
2006-04-15,382.441484036704,0.40700000000000003
2006-05-15,382.159612022245,0.405
2006-06-15,381.088992680633,0.518
2006-07-15,379.48275987957,0.486
2006-08-15,378.336049612504,0.535
2006-09-15,378.70964306513997,0.503
2006-10-15,380.22653718165395,0.569
2006-11-15,381.624907680008,0.54
2006-12-15,382.51403454346496,0.691
2007-01-15,383.218834068972,0.828
2007-02-15,383.61253142873704,0.5670000000000001
2007-03-15,383.88364020587096,0.517
2007-04-15,384.017986938474,0.5870000000000001
2007-05-15,383.65753733996695,0.44799999999999995
2007-06-15,382.51258299362803,0.42
2007-07-15,380.88624433388804,0.439
2007-08-15,379.78143957592204,0.44
2007-09-15,380.216157737157,0.455
2007-10-15,381.822774495932,0.467
2007-11-15,383.31992939531403,0.391
2007-12-15,384.306637692534,0.341
2008-01-15,385.02205160057997,0.158
2008-02-15,385.514619629524,0.235
2008-03-15,385.886647242407,0.5589999999999999
2008-04-15,386.117332029804,0.327
2008-05-15,385.85144832472196,0.34
2008-06-15,384.790670931397,0.365
2008-07-15,383.20945595498,0.451
2008-08-15,382.10351238462096,0.43200000000000005
2008-09-15,382.50922994868995,0.40700000000000003
2008-10-15,384.051818590828,0.546
2008-11-15,385.46240866112,0.526
2008-12-15,386.349028234684,0.395
2009-01-15,387.085162397516,0.478
2009-02-15,387.447115897967,0.44299999999999995
2009-03-15,387.67375907852204,0.40399999999999997
2009-04-15,387.757257781782,0.511
2009-05-15,387.322994620408,0.441
2009-06-15,386.09242862055197,0.546
2009-07-15,384.428547518294,0.536
2009-08-15,383.342018240952,0.586
2009-09-15,383.79651939578696,0.5670000000000001
2009-10-15,385.440695945999,0.516
2009-11-15,386.976942307698,0.55
2009-12-15,387.99678672169,0.484
2010-01-15,388.68945973037,0.56
2010-02-15,389.215442489066,0.5920000000000001
2010-03-15,389.62774516643094,0.682
2010-04-15,389.90585417939496,0.6890000000000001
2010-05-15,389.690348464925,0.5920000000000001
2010-06-15,388.684136163831,0.585
2010-07-15,387.17243126850406,0.615
2010-08-15,386.15150731146497,0.539
2010-09-15,386.646171981652,0.44799999999999995
2010-10-15,388.28261491237197,0.49700000000000005
2010-11-15,389.783913446193,0.5920000000000001
2010-12-15,390.754726227595,0.33399999999999996
2011-01-15,391.550374540854,0.315
2011-02-15,391.983170104342,0.324
2011-03-15,392.27377720940694,0.42
2011-04-15,392.412684331156,0.491
2011-05-15,392.02498330015504,0.39299999999999996
2011-06-15,390.83016371905404,0.494
2011-07-15,389.186297223591,0.511
2011-08-15,388.10228811796304,0.491
2011-09-15,388.54380983282203,0.446
2011-10-15,390.15751200107695,0.45799999999999996
2011-11-15,391.64900649579005,0.353
2011-12-15,392.61410941969905,0.402
2012-01-15,393.368201762375,0.31
2012-02-15,393.81023090735704,0.301
2012-03-15,394.122077579969,0.36
2012-04-15,394.294354317385,0.574
2012-05-15,393.94099789114404,0.573
2012-06-15,392.783997683372,0.556
2012-07-15,391.207887730372,0.507
2012-08-15,390.222389906752,0.536
2012-09-15,390.763437420451,0.556
2012-10-15,392.481831761671,0.556
2012-11-15,394.071891378357,0.55
2012-12-15,395.12461425103,0.271
2013-01-15,395.80418748513296,0.47100000000000003
2013-02-15,396.33243237588,0.498
2013-03-15,396.737347279326,0.42100000000000004
2013-04-15,396.99984834333503,0.45
2013-05-15,396.761680723964,0.525
2013-06-15,395.72723779636397,0.501
2013-07-15,394.18378059940596,0.518
2013-08-15,393.12902859883906,0.541
2013-09-15,393.58851952301103,0.546
2013-10-15,395.189965447952,0.516
2013-11-15,396.656353619435,0.66
2013-12-15,397.589370336524,0.532
2014-01-15,398.41023332958395,0.534
2014-02-15,398.79064660544503,0.327
2014-03-15,399.020053252037,0.584
2014-04-15,399.094613174124,0.667
2014-05-15,398.62392817352304,0.608
2014-06-15,397.33761651327,0.625
2014-07-15,395.648835235684,0.544
2014-08-15,394.573461208627,0.677
2014-09-15,395.02681006906096,0.601
2014-10-15,396.668759675911,0.635
2014-11-15,398.189074185698,0.504
2014-12-15,399.17969175650705,0.655
